School_ID,School_Name,Division_Name,School_Type,Year,History_Pass_Rate,Math_Pass_Rate,Reading_Pass_Rate,Science_Pass_Rate,Writing_Pass_Rate,Overall_Pass_Rate
2205,Centreville Elementary,Fairfax County,Elem,2023-2024,,79.0,82.0,84.0,,81.7
2205,Centreville Elementary,Fairfax County,Elem,2024-2025,,84.0,82.0,74.0,,80.0
2209,Lane Elementary,Fairfax County,Elem,2020-2021,80.0,57.0,69.0,34.0,,60.0
2209,Lane Elementary,Fairfax County,Elem,2021-2022,,71.0,78.0,49.0,,66.0
2209,Lane Elementary,Fairfax County,Elem,2022-2023,,70.0,77.0,65.0,,70.7
2209,Lane Elementary,Fairfax County,Elem,2023-2024,,68.0,73.0,68.0,,69.7
2209,Lane Elementary,Fairfax County,Elem,2024-2025,,71.0,74.0,64.0,,69.7
2210,Halley Elementary,Fairfax County,Elem,2020-2021,,51.0,64.0,42.0,,52.3
2210,Halley Elementary,Fairfax County,Elem,2021-2022,,63.0,72.0,58.0,,64.3
2210,Halley Elementary,Fairfax County,Elem,2022-2023,,65.0,71.0,57.0,,64.3
2210,Halley Elementary,Fairfax County,Elem,2023-2024,,68.0,74.0,68.0,,70.0
2210,Halley Elementary,Fairfax County,Elem,2024-2025,,71.0,72.0,65.0,,69.3
2211,Mountain View High,Fairfax County,High,2020-2021,,30.0,28.0,15.0,17.0,22.5
2211,Mountain View High,Fairfax County,High,2021-2022,,71.0,26.0,30.0,5.0,33.0
2211,Mountain View High,Fairfax County,High,2022-2023,,64.0,31.0,28.0,,41.0
2211,Mountain View High,Fairfax County,High,2023-2024,,76.0,29.0,37.0,,47.3
2211,Mountain View High,Fairfax County,High,2024-2025,,79.0,31.0,47.0,,52.3
2222,Carson Middle,Fairfax County,Middle,2020-2021,,85.0,92.0,88.0,,88.3
2222,Carson Middle,Fairfax County,Middle,2021-2022,,87.0,89.0,85.0,,87.0
2222,Carson Middle,Fairfax County,Middle,2022-2023,,88.0,89.0,82.0,,86.3
2222,Carson Middle,Fairfax County,Middle,2023-2024,,88.0,88.0,84.0,,86.7
2222,Carson Middle,Fairfax County,Middle,2024-2025,,86.0,88.0,83.0,,85.7
2225,Bull Run Elementary,Fairfax County,Elem,2020-2021,,58.0,79.0,74.0,,70.3
2225,Bull Run Elementary,Fairfax County,Elem,2021-2022,,61.0,74.0,59.0,,64.7
2225,Bull Run Elementary,Fairfax County,Elem,2022-2023,,61.0,68.0,66.0,,65.0
2225,Bull Run Elementary,Fairfax County,Elem,2023-2024,,66.0,69.0,65.0,,66.7
2225,Bull Run Elementary,Fairfax County,Elem,2024-2025,,70.0,71.0,66.0,,69.0
2228,Westfield High,Fairfax County,High,2020-2021,92.0,48.0,65.0,72.0,73.0,70.0
2228,Westfield High,Fairfax County,High,2021-2022,67.0,78.0,86.0,76.0,86.0,78.6
2228,Westfield High,Fairfax County,High,2022-2023,41.0,71.0,85.0,72.0,,67.2
2228,Westfield High,Fairfax County,High,2023-2024,33.0,79.0,88.0,70.0,,67.5
2228,Westfield High,Fairfax County,High,2024-2025,46.0,74.0,83.0,77.0,,70.0
2229,Daniels Run Elementary,Fairfax County,Elem,2020-2021,,56.0,64.0,42.0,,54.0
2229,Daniels Run Elementary,Fairfax County,Elem,2021-2022,,70.0,72.0,55.0,,65.7
2229,Daniels Run Elementary,Fairfax County,Elem,2022-2023,,69.0,67.0,58.0,,64.7
2229,Daniels Run Elementary,Fairfax County,Elem,2023-2024,,69.0,68.0,63.0,,66.7
2229,Daniels Run Elementary,Fairfax County,Elem,2024-2025,,75.0,70.0,63.0,,69.3
2230,Providence Elementary,Fairfax County,Elem,2020-2021,,50.0,60.0,49.0,,53.0
2230,Providence Elementary,Fairfax County,Elem,2021-2022,,73.0,70.0,63.0,,68.7
2230,Providence Elementary,Fairfax County,Elem,2022-2023,,79.0,72.0,58.0,,69.7
2230,Providence Elementary,Fairfax County,Elem,2023-2024,,77.0,68.0,62.0,,69.0
2230,Providence Elementary,Fairfax County,Elem,2024-2025,,77.0,69.0,59.0,,68.3
2233,Liberty Middle,Fairfax County,Middle,2020-2021,100.0,65.0,74.0,56.0,100.0,79.0
2233,Liberty Middle,Fairfax County,Middle,2021-2022,,76.0,76.0,64.0,,72.0
2233,Liberty Middle,Fairfax County,Middle,2022-2023,,77.0,78.0,68.0,,74.3
2233,Liberty Middle,Fairfax County,Middle,2023-2024,,78.0,78.0,71.0,,75.7
2233,Liberty Middle,Fairfax County,Middle,2024-2025,,80.0,78.0,73.0,,77.0
2234,Colvin Run Elementary,Fairfax County,Elem,2020-2021,,89.0,94.0,86.0,,89.7
2234,Colvin Run Elementary,Fairfax County,Elem,2021-2022,,94.0,94.0,92.0,,93.3
2234,Colvin Run Elementary,Fairfax County,Elem,2022-2023,,95.0,96.0,97.0,,96.0
2234,Colvin Run Elementary,Fairfax County,Elem,2023-2024,,95.0,96.0,98.0,,96.3
2234,Colvin Run Elementary,Fairfax County,Elem,2024-2025,,96.0,97.0,94.0,,95.7
2235,Island Creek Elementary,Fairfax County,Elem,2020-2021,,66.0,80.0,72.0,,72.7
2235,Island Creek Elementary,Fairfax County,Elem,2021-2022,,84.0,88.0,88.0,,86.7
2235,Island Creek Elementary,Fairfax County,Elem,2022-2023,,82.0,87.0,82.0,,83.7
2235,Island Creek Elementary,Fairfax County,Elem,2023-2024,,80.0,87.0,80.0,,82.3
2235,Island Creek Elementary,Fairfax County,Elem,2024-2025,,83.0,85.0,73.0,,80.3
2236,Lorton Station Elementary,Fairfax County,Elem,2020-2021,,49.0,69.0,44.0,,54.0
2236,Lorton Station Elementary,Fairfax County,Elem,2021-2022,,54.0,64.0,46.0,,54.7
2236,Lorton Station Elementary,Fairfax County,Elem,2022-2023,,60.0,65.0,69.0,,64.7
2236,Lorton Station Elementary,Fairfax County,Elem,2023-2024,,56.0,63.0,56.0,,58.3
2236,Lorton Station Elementary,Fairfax County,Elem,2024-2025,,66.0,65.0,55.0,,62.0
2237,Powell Elementary,Fairfax County,Elem,2020-2021,,72.0,79.0,59.0,,70.0
2237,Powell Elementary,Fairfax County,Elem,2021-2022,,87.0,88.0,74.0,,83.0
2237,Powell Elementary,Fairfax County,Elem,2022-2023,,87.0,83.0,85.0,,85.0
2237,Powell Elementary,Fairfax County,Elem,2023-2024,,88.0,84.0,82.0,,84.7
2237,Powell Elementary,Fairfax County,Elem,2024-2025,,87.0,84.0,78.0,,83.0
2241,South County High,Fairfax County,High,2020-2021,83.0,70.0,68.0,69.0,86.0,75.2
2241,South County High,Fairfax County,High,2021-2022,79.0,80.0,91.0,68.0,70.0,77.6
2241,South County High,Fairfax County,High,2022-2023,23.0,81.0,92.0,70.0,,66.5
2241,South County High,Fairfax County,High,2023-2024,56.0,82.0,90.0,71.0,,74.8
2241,South County High,Fairfax County,High,2024-2025,18.0,84.0,93.0,77.0,,68.0
2243,Eagle View Elementary,Fairfax County,Elem,2020-2021,,45.0,70.0,46.0,,53.7
2243,Eagle View Elementary,Fairfax County,Elem,2021-2022,,63.0,75.0,61.0,,66.3
2243,Eagle View Elementary,Fairfax County,Elem,2022-2023,,65.0,74.0,61.0,,66.7
2243,Eagle View Elementary,Fairfax County,Elem,2023-2024,,63.0,69.0,58.0,,63.3
2243,Eagle View Elementary,Fairfax County,Elem,2024-2025,,72.0,71.0,66.0,,69.7
2347,Coates Elementary,Fairfax County,Elem,2020-2021,,48.0,56.0,40.0,,48.0
2347,Coates Elementary,Fairfax County,Elem,2021-2022,,68.0,66.0,51.0,,61.7
2347,Coates Elementary,Fairfax County,Elem,2022-2023,,67.0,63.0,55.0,,61.7
2347,Coates Elementary,Fairfax County,Elem,2023-2024,,48.0,55.0,42.0,,48.3
2347,Coates Elementary,Fairfax County,Elem,2024-2025,,59.0,51.0,50.0,,53.3
2348,Laurel Hill Elementary,Fairfax County,Elem,2020-2021,,71.0,79.0,64.0,,71.3
2348,Laurel Hill Elementary,Fairfax County,Elem,2021-2022,,84.0,85.0,69.0,,79.3
2348,Laurel Hill Elementary,Fairfax County,Elem,2022-2023,,87.0,85.0,83.0,,85.0
2348,Laurel Hill Elementary,Fairfax County,Elem,2023-2024,,86.0,85.0,85.0,,85.3
2348,Laurel Hill Elementary,Fairfax County,Elem,2024-2025,,85.0,86.0,79.0,,83.3
2410,Mason Crest Elementary,Fairfax County,Elem,2020-2021,,42.0,52.0,45.0,,46.3
2410,Mason Crest Elementary,Fairfax County,Elem,2021-2022,,65.0,60.0,64.0,,63.0
2410,Mason Crest Elementary,Fairfax County,Elem,2022-2023,,66.0,60.0,65.0,,63.7
2410,Mason Crest Elementary,Fairfax County,Elem,2023-2024,,63.0,62.0,56.0,,60.3
2410,Mason Crest Elementary,Fairfax County,Elem,2024-2025,,71.0,62.0,53.0,,62.0
2420,South County Middle,Fairfax County,Middle,2020-2021,,66.0,84.0,70.0,,73.3
2420,South County Middle,Fairfax County,Middle,2021-2022,,84.0,85.0,75.0,,81.3
2420,South County Middle,Fairfax County,Middle,2022-2023,,80.0,81.0,70.0,,77.0
2420,South County Middle,Fairfax County,Middle,2023-2024,,86.0,86.0,76.0,,82.7
2420,South County Middle,Fairfax County,Middle,2024-2025,,88.0,85.0,80.0,,84.3
2458,Fort Belvoir Upper Elementary,Fairfax County,Elem,2020-2021,,51.0,74.0,47.0,,57.3
2458,Fort Belvoir Upper Elementary,Fairfax County,Elem,2021-2022,,66.0,77.0,63.0,,68.7
2458,Fort Belvoir Upper Elementary,Fairfax County,Elem,2022-2023,,64.0,70.0,71.0,,68.3
2458,Fort Belvoir Upper Elementary,Fairfax County,Elem,2023-2024,,65.0,69.0,69.0,,67.7
2458,Fort Belvoir Upper Elementary,Fairfax County,Elem,2024-2025,,72.0,74.0,71.0,,72.3
2459,Bailey's Upper Elementary School for the Arts and Sciences,Fairfax County,Elem,2020-2021,,20.0,33.0,26.0,,26.3
2459,Bailey's Upper Elementary School for the Arts and Sciences,Fairfax County,Elem,2021-2022,,40.0,41.0,37.0,,39.3
2459,Bailey's Upper Elementary School for the Arts and Sciences,Fairfax County,Elem,2022-2023,,43.0,36.0,42.0,,40.3
2459,Bailey's Upper Elementary School for the Arts and Sciences,Fairfax County,Elem,2023-2024,,47.0,40.0,50.0,,45.7
2459,Bailey's Upper Elementary School for the Arts and Sciences,Fairfax County,Elem,2024-2025,,54.0,46.0,43.0,,47.7
