School_ID,School_Name,Division_Name,Year,Accreditation_Status,Num_L3_Indicators,Has_L3_Indicators
1290,Kiln Creek Elementary,Newport News City,2022-2023,Accredited,0,False
310,Knollwood Meadows Elementary ,Newport News City,2022-2023,Accredited,0,False
200,L.F. Palmer Elementary ,Newport News City,2022-2023,Accredited,0,False
1400,Mary Passage Middle,Newport News City,2022-2023,Accredited with Conditions,0,False
1220,Menchville High,Newport News City,2022-2023,Accredited,0,False
1120,Newsome Park Elementary,Newport News City,2022-2023,Accredited with Conditions,0,False
150,Oliver C. Greenwood Elementary,Newport News City,2022-2023,Accredited with Conditions,0,False
270,Richard T. Yates Elementary,Newport News City,2022-2023,Accredited,0,False
1230,Richneck Elementary,Newport News City,2022-2023,Accredited,0,False
1150,Riverside Elementary,Newport News City,2022-2023,Accredited,0,False
250,Sedgefield Elementary,Newport News City,2022-2023,Accredited with Conditions,0,False
1240,Stoney Run Elementary ,Newport News City,2022-2023,Accredited with Conditions,0,False
290,T. Ryland Sanford Elementary,Newport News City,2022-2023,Accredited,0,False
1070,Warwick High,Newport News City,2022-2023,Accredited,0,False
320,Willis A. Jenkins Elementary,Newport News City,2022-2023,Accredited,0,False
1396,Woodside High,Newport News City,2022-2023,Accredited,0,False
185,Academy for Discovery at Lakewood,Norfolk City,2022-2023,Accredited,0,False
760,Azalea Gardens Middle,Norfolk City,2022-2023,Accredited with Conditions,0,False
250,Bay View Elementary,Norfolk City,2022-2023,Accredited,0,False
20,Blair Middle,Norfolk City,2022-2023,Accredited with Conditions,0,False
880,Booker T Washington High,Norfolk City,2022-2023,Accredited with Conditions,0,False
40,Camp Allen Elementary,Norfolk City,2022-2023,Accredited,0,False
220,Chesterfield Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
550,Coleman Place Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
560,Crossroads PreK-8 School,Norfolk City,2022-2023,Accredited,0,False
90,Ghent K-8,Norfolk City,2022-2023,Accredited,0,False
420,Granby Elementary,Norfolk City,2022-2023,Accredited,0,False
390,Granby High,Norfolk City,2022-2023,Accredited,0,False
610,Ingleside Elementary,Norfolk City,2022-2023,Accredited,0,False
430,Jacox Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
131,James Monroe Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
790,Lake Taylor,Norfolk City,2022-2023,Accredited with Conditions,0,False
840,Lake Taylor High ,Norfolk City,2022-2023,Accredited with Conditions,0,False
210,Larchmont Elementary,Norfolk City,2022-2023,Accredited,0,False
670,Larrymore Elementary,Norfolk City,2022-2023,Accredited,0,False
520,Lindenwood Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
682,Little Creek Elementary,Norfolk City,2022-2023,Accredited,0,False
460,Mary Calcott Elementary,Norfolk City,2022-2023,Accredited,0,False
10,Matthew Fontaine Maury High,Norfolk City,2022-2023,Accredited,0,False
490,Northside Middle,Norfolk City,2022-2023,Accredited,0,False
620,Norview Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
580,Norview High,Norfolk City,2022-2023,Accredited,0,False
570,Norview Middle,Norfolk City,2022-2023,Accredited,0,False
190,Ocean View Elementary,Norfolk City,2022-2023,Accredited,0,False
630,Oceanair Elementary,Norfolk City,2022-2023,Accredited,0,False
530,P.B. Young Sr. Elementary ,Norfolk City,2022-2023,Accredited with Conditions,0,False
480,Richard Bowling Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
850,Sewells Point Elementary,Norfolk City,2022-2023,Accredited,0,False
650,Sherwood Forest Elementary,Norfolk City,2022-2023,Accredited,0,False
770,Southside STEM Academy at Campostella ,Norfolk City,2022-2023,Accredited with Conditions,0,False
820,St. Helena Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
500,Suburban Park Elementary,Norfolk City,2022-2023,Accredited,0,False
100,Tanners Creek Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
800,Tarrallton Elementary,Norfolk City,2022-2023,Accredited,0,False
780,Tidewater Park Elementary,Norfolk City,2022-2023,Accredited with Conditions,0,False
150,Walter Herron Taylor Elementary,Norfolk City,2022-2023,Accredited,0,False
471,Willard Elementary,Norfolk City,2022-2023,Accredited,0,False
30,William H. Ruffner Middle,Norfolk City,2022-2023,Accredited with Conditions,0,False
452,Kiptopeke Elementary,Northampton County,2022-2023,Accredited,0,False
350,Northampton High,Northampton County,2022-2023,Accredited,0,False
360,Northampton Middle,Northampton County,2022-2023,Accredited with Conditions,0,False
451,Occohannock Elementary,Northampton County,2022-2023,Accredited,0,False
331,Northumberland Elementary,Northumberland County,2022-2023,Accredited,0,False
40,Northumberland High,Northumberland County,2022-2023,Accredited,0,False
210,Northumberland Middle,Northumberland County,2022-2023,Accredited,0,False
20,J.I. Burton High ,Norton City,2022-2023,Accredited,0,False
40,Norton Elementary,Norton City,2022-2023,Accredited,0,False
340,Blackstone Primary,Nottoway County,2022-2023,Accredited,0,False
330,Crewe Primary,Nottoway County,2022-2023,Accredited,0,False
301,Nottoway High,Nottoway County,2022-2023,Accredited with Conditions,0,False
300,Nottoway Intermediate,Nottoway County,2022-2023,Accredited,0,False
302,Nottoway Middle,Nottoway County,2022-2023,Accredited with Conditions,0,False
360,Gordon-Barbour Elementary,Orange County,2022-2023,Accredited,0,False
70,Lightfoot Elementary,Orange County,2022-2023,Accredited,0,False
50,Locust Grove Elementary,Orange County,2022-2023,Accredited,0,False
471,Locust Grove Middle,Orange County,2022-2023,Accredited,0,False
51,Locust Grove Primary,Orange County,2022-2023,Accredited,0,False
330,Orange County High ,Orange County,2022-2023,Accredited,0,False
370,Orange Elementary,Orange County,2022-2023,Accredited,0,False
340,Prospect Heights Middle,Orange County,2022-2023,Accredited,0,False
350,Unionville Elementary,Orange County,2022-2023,Accredited,0,False
350,Luray Elementary,Page County,2022-2023,Accredited with Conditions,0,False
110,Luray High,Page County,2022-2023,Accredited,0,False
400,Luray Middle,Page County,2022-2023,Accredited,0,False
380,Page County High,Page County,2022-2023,Accredited,0,False
390,Page County Middle,Page County,2022-2023,Accredited with Conditions,0,False
310,Shenandoah Elementary,Page County,2022-2023,Accredited,0,False
50,Springfield Elementary,Page County,2022-2023,Accredited,0,False
210,Stanley Elementary,Page County,2022-2023,Accredited with Conditions,0,False
440,Blue Ridge Elementary,Patrick County,2022-2023,Accredited,0,False
350,Hardin Reynolds Memorial School,Patrick County,2022-2023,Accredited,0,False
150,Meadows of Dan Elementary ,Patrick County,2022-2023,Accredited,0,False
700,Patrick County High,Patrick County,2022-2023,Accredited,0,False
680,Patrick Springs Primary,Patrick County,2022-2023,Accredited,0,False
320,Stuart Elementary,Patrick County,2022-2023,Accredited,0,False
80,Woolwine Elementary,Patrick County,2022-2023,Accredited,0,False
110,Cool Spring Elementary,Petersburg City,2022-2023,Accredited with Conditions,0,False
170,Lakemont Elementary,Petersburg City,2022-2023,Accredited with Conditions,0,False
200,Petersburg High,Petersburg City,2022-2023,Accredited,0,False
180,Pleasants Lane Elementary,Petersburg City,2022-2023,Accredited with Conditions,0,False
121,Vernon Johns Middle,Petersburg City,2022-2023,Accredited with Conditions,0,False
130,Walnut Hill Elementary,Petersburg City,2022-2023,Accredited with Conditions,0,False
1853,Brosville Elementary ,Pittsylvania County,2022-2023,Accredited,0,False
640,Chatham Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1720,Chatham High,Pittsylvania County,2022-2023,Accredited,0,False
1660,Chatham Middle,Pittsylvania County,2022-2023,Accredited,0,False
1680,Dan River High,Pittsylvania County,2022-2023,Accredited,0,False
1090,Dan River Middle,Pittsylvania County,2022-2023,Accredited,0,False
280,Gretna Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1700,Gretna High,Pittsylvania County,2022-2023,Accredited,0,False
290,Gretna Middle,Pittsylvania County,2022-2023,Accredited,0,False
30,John L. Hurt Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1690,Kentuck Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1750,Mount Airy Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1460,Southside Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1710,Stony Mill Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1730,Tunstall High,Pittsylvania County,2022-2023,Accredited,0,False
1130,Tunstall Middle,Pittsylvania County,2022-2023,Accredited,0,False
1851,Twin Springs Elementary,Pittsylvania County,2022-2023,Accredited,0,False
1740,Union Hall Elementary,Pittsylvania County,2022-2023,Accredited,0,False
150,Poquoson Elementary,Poquoson City,2022-2023,Accredited,0,False
10,Poquoson High,Poquoson City,2022-2023,Accredited,0,False
130,Poquoson Middle,Poquoson City,2022-2023,Accredited,0,False
160,Poquoson Primary,Poquoson City,2022-2023,Accredited,0,False
1766,Brighton Elementary ,Portsmouth City,2022-2023,Accredited with Conditions,0,False
321,Churchland Academy Elementary,Portsmouth City,2022-2023,Accredited,0,False
650,Churchland Elementary,Portsmouth City,2022-2023,Accredited,0,False
500,Churchland High,Portsmouth City,2022-2023,Accredited,0,False
320,Churchland Middle,Portsmouth City,2022-2023,Accredited with Conditions,0,False
160,Churchland Primary & Intermediate,Portsmouth City,2022-2023,Accredited,0,False
1400,Cradock Elementary,Portsmouth City,2022-2023,Accredited,0,False
1130,Cradock Middle,Portsmouth City,2022-2023,Accredited with Conditions,0,False
190,Douglass Park Elementary,Portsmouth City,2022-2023,Accredited with Conditions,0,False
1630,Hodges Manor Elementary,Portsmouth City,2022-2023,Accredited,0,False
240,I.C. Norcom High,Portsmouth City,2022-2023,Accredited with Conditions,0,False
1650,Lakeview Elementary,Portsmouth City,2022-2023,Accredited,0,False
1660,Manor High,Portsmouth City,2022-2023,Accredited,0,False
60,Park View Elementary,Portsmouth City,2022-2023,Accredited,0,False
290,Simonsdale Elementary,Portsmouth City,2022-2023,Accredited,0,False
1769,Victory Elementary,Portsmouth City,2022-2023,Accredited,0,False
230,Waterview Elementary,Portsmouth City,2022-2023,Accredited with Conditions,0,False
210,Westhaven Elementary,Portsmouth City,2022-2023,Accredited with Conditions,0,False
310,William E. Waters Middle,Portsmouth City,2022-2023,Accredited with Conditions,0,False
21,Flat Rock Elementary,Powhatan County,2022-2023,Accredited,0,False
231,Pocahontas Elementary,Powhatan County,2022-2023,Accredited,0,False
13,Powhatan Elementary,Powhatan County,2022-2023,Accredited,0,False
11,Powhatan High,Powhatan County,2022-2023,Accredited,0,False
130,Powhatan Middle,Powhatan County,2022-2023,Accredited,0,False
400,Prince Edward County High,Prince Edward County,2022-2023,Accredited with Conditions,0,False
10,Prince Edward Elementary,Prince Edward County,2022-2023,Accredited,0,False
20,Prince Edward Middle,Prince Edward County,2022-2023,Accredited with Conditions,0,False
340,David A. Harrison Elementary,Prince George County,2022-2023,Accredited,0,False
320,J.E.J. Moore Middle ,Prince George County,2022-2023,Accredited,0,False
310,L.L. Beazley Elementary,Prince George County,2022-2023,Accredited,0,False
290,North Elementary,Prince George County,2022-2023,Accredited,0,False
20,Prince George High,Prince George County,2022-2023,Accredited,0,False
300,South Elementary,Prince George County,2022-2023,Accredited,0,False
280,William A. Walton Elementary,Prince George County,2022-2023,Accredited,0,False
330,A. Henderson Elementary,Prince William County,2022-2023,Accredited,0,False
760,Antietam Elementary,Prince William County,2022-2023,Accredited,0,False
200,Ashland Elementary,Prince William County,2022-2023,Accredited,0,False
290,Battlefield High ,Prince William County,2022-2023,Accredited,0,False
670,Bel Air Elementary,Prince William County,2022-2023,Accredited,0,False
600,Belmont Elementary,Prince William County,2022-2023,Accredited,0,False
840,Bennett Elementary,Prince William County,2022-2023,Accredited,0,False
530,Brentsville District High,Prince William County,2022-2023,Accredited,0,False
860,Bristow Run Elementary,Prince William County,2022-2023,Accredited,0,False
950,Buckland Mills Elementary,Prince William County,2022-2023,Accredited,0,False
920,Bull Run Middle,Prince William County,2022-2023,Accredited,0,False
620,C.A. Sinclair Elementary,Prince William County,2022-2023,Accredited,0,False
710,C.D. Hylton High,Prince William County,2022-2023,Accredited,0,False
900,Cedar Point Elementary,Prince William County,2022-2023,Accredited,0,False
5010,Charles J. Colgan Sr. High,Prince William County,2022-2023,Accredited,0,False
970,Chris Yung Elementary,Prince William County,2022-2023,Accredited,0,False
660,Coles Elementary,Prince William County,2022-2023,Accredited,0,False
309,Covington-Harper Elementary,Prince William County,2022-2023,Accredited,0,False
610,Dale City Elementary,Prince William County,2022-2023,Accredited,0,False
280,Dumfries Elementary,Prince William County,2022-2023,Accredited,0,False
490,E.H. Marsteller Middle,Prince William County,2022-2023,Accredited,0,False
580,Elizabeth Vaughan Elementary,Prince William County,2022-2023,Accredited,0,False
120,Enterprise Elementary,Prince William County,2022-2023,Accredited,0,False
370,Fannie W. Fitzgerald Elementary,Prince William County,2022-2023,Accredited,0,False
450,Featherstone Elementary,Prince William County,2022-2023,Accredited,0,False
870,Forest Park High,Prince William County,2022-2023,Accredited,0,False
520,Fred M. Lynn Middle,Prince William County,2022-2023,Accredited with Conditions,0,False
300,Freedom High ,Prince William County,2022-2023,Accredited,0,False
5130,Gainesville High,Prince William County,2022-2023,Accredited,0,False
960,Gainesville Middle,Prince William County,2022-2023,Accredited,0,False
690,Gar-Field High,Prince William County,2022-2023,Accredited,0,False
630,George G. Tyler Elementary,Prince William County,2022-2023,Accredited,0,False
640,George M. Hampton Middle,Prince William County,2022-2023,Accredited with Conditions,0,False
770,George P. Mullen Elementary,Prince William County,2022-2023,Accredited,0,False
340,Glenkirk Elementary,Prince William County,2022-2023,Accredited,0,False
510,Graham Park Middle,Prince William County,2022-2023,Accredited,0,False
250,Haymarket Elementary,Prince William County,2022-2023,Accredited,0,False
380,Herbert J. Saunders Middle,Prince William County,2022-2023,Accredited,0,False
220,J.W. Alvey Elementary,Prince William County,2022-2023,Accredited,0,False
319,John D. Jenkins Elementary,Prince William County,2022-2023,Accredited with Conditions,0,False
130,John F. Pattie Sr. Elementary,Prince William County,2022-2023,Accredited,0,False
70,Kerrydale Elementary,Prince William County,2022-2023,Accredited,0,False
306,Kyle R. Wilson Elementary,Prince William County,2022-2023,Accredited,0,False
180,Lake Ridge Elementary,Prince William County,2022-2023,Accredited,0,False
720,Lake Ridge Middle,Prince William County,2022-2023,Accredited,0,False
830,Leesylvania Elementary,Prince William County,2022-2023,Accredited,0,False
460,Loch Lomond Elementary,Prince William County,2022-2023,Accredited,0,False
880,Louise A. Benton Middle,Prince William County,2022-2023,Accredited,0,False
160,Martin Luther King Jr. Elementary,Prince William County,2022-2023,Accredited,0,False
570,Marumsco Hills Elementary,Prince William County,2022-2023,Accredited,0,False
231,Mary G. Porter Traditional,Prince William County,2022-2023,Accredited,0,False
240,Mary Williams Elementary ,Prince William County,2022-2023,Accredited,0,False
30,Minnieville Elementary,Prince William County,2022-2023,Accredited,0,False
800,Montclair Elementary,Prince William County,2022-2023,Accredited,0,False
810,Mountain View Elementary,Prince William County,2022-2023,Accredited,0,False
700,Neabsco Elementary,Prince William County,2022-2023,Accredited with Conditions,0,False
260,Occoquan Elementary,Prince William County,2022-2023,Accredited,0,False
820,Old Bridge Elementary,Prince William County,2022-2023,Accredited,0,False
80,Osbourn Park High,Prince William County,2022-2023,Accredited,0,False
501,Parkside Middle,Prince William County,2022-2023,Accredited,0,False
1060,Patriot High,Prince William County,2022-2023,Accredited,0,False
945,Pennington Traditional,Prince William County,2022-2023,Accredited,0,False
110,Piney Branch Elementary,Prince William County,2022-2023,Accredited,0,False
140,Potomac High,Prince William County,2022-2023,Accredited,0,False
170,Potomac Middle,Prince William County,2022-2023,Accredited,0,False
414,Potomac Shores Middle,Prince William County,2022-2023,Accredited with Conditions,0,False
550,Potomac View Elementary,Prince William County,2022-2023,Accredited,0,False
440,R. Dean Kilby Elementary,Prince William County,2022-2023,Accredited,0,False
591,Rippon Middle,Prince William County,2022-2023,Accredited,0,False
750,River Oaks Elementary,Prince William County,2022-2023,Accredited,0,False
40,Rockledge Elementary,Prince William County,2022-2023,Accredited,0,False
310,Ronald Wilson Reagan Middle,Prince William County,2022-2023,Accredited,0,False
941,Rosa Parks Elementary,Prince William County,2022-2023,Accredited,0,False
360,Samuel L. Gravely Jr. Elementary,Prince William County,2022-2023,Accredited,0,False
730,Sharon C. McAuliffe Elementary,Prince William County,2022-2023,Accredited,0,False
500,Signal Hill Elementary,Prince William County,2022-2023,Accredited,0,False
850,Sonnie Penn Elementary,Prince William County,2022-2023,Accredited,0,False
320,Springwoods Elementary,Prince William County,2022-2023,Accredited,0,False
780,Stuart M. Beville Middle,Prince William County,2022-2023,Accredited,0,False
20,Sudley Elementary,Prince William County,2022-2023,Accredited,0,False
270,Suella G. Ellis Elementary,Prince William County,2022-2023,Accredited with Conditions,0,False
890,Swans Creek Elementary,Prince William County,2022-2023,Accredited,0,False
470,T. Clay Wood Elementary,Prince William County,2022-2023,Accredited,0,False
150,The Nokesville School,Prince William County,2022-2023,Accredited,0,False
790,Thurgood Marshall Elementary,Prince William County,2022-2023,Accredited,0,False
430,Triangle Elementary,Prince William County,2022-2023,Accredited,0,False
480,Unity Braxton Middle ,Prince William County,2022-2023,Accredited with Conditions,0,False
680,Unity Reed High,Prince William County,2022-2023,Accredited,0,False
390,Victory Elementary,Prince William County,2022-2023,Accredited,0,False
540,West Gate Elementary,Prince William County,2022-2023,Accredited,0,False
740,Westridge Elementary,Prince William County,2022-2023,Accredited,0,False
60,Woodbridge High,Prince William County,2022-2023,Accredited,0,False
560,Woodbridge Middle,Prince William County,2022-2023,Accredited,0,False
350,Yorkshire Elementary,Prince William County,2022-2023,Accredited,0,False
20,Critzer Elementary,Pulaski County,2022-2023,Accredited with Conditions,0,False
540,Dublin Elementary,Pulaski County,2022-2023,Accredited,0,False
560,Pulaski County Middle,Pulaski County,2022-2023,Accredited with Conditions,0,False
10,Pulaski County Senior High,Pulaski County,2022-2023,Accredited,0,False
230,Pulaski Elementary ,Pulaski County,2022-2023,Accredited,0,False
500,Riverlawn Elementary,Pulaski County,2022-2023,Accredited,0,False
430,Snowville Elementary,Pulaski County,2022-2023,Accredited,0,False
10,Belle Heth Elementary,Radford City,2022-2023,Accredited,0,False
42,John N. Dalton Intermediate,Radford City,2022-2023,Accredited,0,False
20,McHarg Elementary,Radford City,2022-2023,Accredited,0,False
41,Radford High,Radford City,2022-2023,Accredited,0,False
240,Rappahannock County Elementary,Rappahannock County,2022-2023,Accredited,0,False
230,Rappahannock County High,Rappahannock County,2022-2023,Accredited,0,False
30,Albert Hill Middle,Richmond City,2022-2023,Accredited with Conditions,0,False
750,Amelia Street Special Education,Richmond City,2022-2023,Accredited with Conditions,0,False
850,Armstrong High ,Richmond City,2022-2023,Accredited with Conditions,0,False
390,Barack Obama Elementary,Richmond City,2022-2023,Accredited,0,False
100,Bellevue Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
50,Binford Middle,Richmond City,2022-2023,Accredited with Conditions,0,False
170,Blackwell Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
1100,Broad Rock Elementary,Richmond City,2022-2023,Accredited,0,False
1440,Cardinal Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
830,Chimborazo Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
1400,Elizabeth D. Redd Elementary,Richmond City,2022-2023,Accredited,0,False
710,Fairfield Court Elementary,Richmond City,2022-2023,Accredited,0,False
621,Franklin Military Academy,Richmond City,2022-2023,Accredited,0,False
1470,G.H. Reid Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
311,George W. Carver Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
741,George Wythe High,Richmond City,2022-2023,Accredited with Conditions,0,False
230,Ginter Park Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
470,Henderson Middle,Richmond City,2022-2023,Accredited with Conditions,0,False
290,Henry Marsh III Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
1510,Huguenot High,Richmond City,2022-2023,Accredited with Conditions,0,False
1640,J.B. Fisher Elementary,Richmond City,2022-2023,Accredited,0,False
1710,J.L. Francis Elementary,Richmond City,2022-2023,Accredited,0,False
600,John B. Cary Elementary,Richmond City,2022-2023,Accredited,0,False
730,John Marshall High,Richmond City,2022-2023,Accredited with Conditions,0,False
3106,Linwood Holton Elementary,Richmond City,2022-2023,Accredited,0,False
3105,Lucille M. Brown Middle,Richmond City,2022-2023,Accredited with Conditions,0,False
770,Martin Luther King Jr. Middle ,Richmond City,2022-2023,Accredited with Conditions,0,False
580,Mary Munford Elementary,Richmond City,2022-2023,Accredited,0,False
3107,Miles Jones Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
330,Oak Grove/Bellemeade Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
90,Open High,Richmond City,2022-2023,Accredited,0,False
130,Overby-Sheppard Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
3119,Patrick Henry School Of Science And Arts,Richmond City,2022-2023,Accredited,0,False
3110,Richmond Alternative,Richmond City,2022-2023,Accredited with Conditions,0,False
3200,Richmond Career Education and Employment Charter School,Richmond City,2022-2023,Accredited,0,False
452,Richmond Community High,Richmond City,2022-2023,Accredited,0,False
1631,River City Middle,Richmond City,2022-2023,Accredited with Conditions,0,False
1480,Southampton Elementary,Richmond City,2022-2023,Accredited,0,False
210,Swansboro Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
480,Thomas C. Boushall Middle,Richmond City,2022-2023,Accredited with Conditions,0,False
20,Thomas Jefferson High,Richmond City,2022-2023,Accredited with Conditions,0,False
660,Westover Hills Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
200,William Fox Elementary,Richmond City,2022-2023,Accredited,0,False
650,Woodville Elementary,Richmond City,2022-2023,Accredited with Conditions,0,False
210,Rappahannock High,Richmond County,2022-2023,Accredited,0,False
20,Richmond County Elementary,Richmond County,2022-2023,Accredited,0,False
280,Addison Aerospace Magnet Middle,Roanoke City,2022-2023,Accredited,0,False
210,Breckinridge Middle,Roanoke City,2022-2023,Accredited,0,False
20,Crystal Spring Elementary,Roanoke City,2022-2023,Accredited,0,False
410,Fairview Elementary,Roanoke City,2022-2023,Accredited,0,False
50,Fallon Park Elementary,Roanoke City,2022-2023,Accredited,0,False
380,Fishburn Park Elementary,Roanoke City,2022-2023,Accredited,0,False
300,Garden City Elementary,Roanoke City,2022-2023,Accredited,0,False
310,Grandin Court Elementary,Roanoke City,2022-2023,Accredited,0,False
110,Highland Park Elementary,Roanoke City,2022-2023,Accredited,0,False
420,Hurt Park Elementary,Roanoke City,2022-2023,Accredited with Conditions,0,False
450,James Madison Middle,Roanoke City,2022-2023,Accredited,0,False
230,John P. Fishwick Middle,Roanoke City,2022-2023,Accredited,0,False
340,Lincoln Terrace Elementary,Roanoke City,2022-2023,Accredited,0,False
370,Monterey Elementary,Roanoke City,2022-2023,Accredited,0,False
60,Morningside Elementary,Roanoke City,2022-2023,Accredited,0,False
390,Patrick Henry High,Roanoke City,2022-2023,Accredited,0,False
240,Preston Park Elementary,Roanoke City,2022-2023,Accredited,0,False
220,Roanoke Academy For Mathematics & Science Elementary,Roanoke City,2022-2023,Accredited,0,False
320,Round Hill Elementary,Roanoke City,2022-2023,Accredited,0,False
70,Virginia Heights Elementary,Roanoke City,2022-2023,Accredited,0,False
90,Wasena Elementary,Roanoke City,2022-2023,Accredited,0,False
350,Westside Elementary,Roanoke City,2022-2023,Accredited,0,False
400,William Fleming High,Roanoke City,2022-2023,Accredited,0,False
150,Woodrow Wilson Middle,Roanoke City,2022-2023,Accredited,0,False
420,Back Creek Elementary,Roanoke County,2022-2023,Accredited,0,False
752,Bonsack Elementary,Roanoke County,2022-2023,Accredited,0,False
180,Burlington Elementary,Roanoke County,2022-2023,Accredited,0,False
560,Cave Spring Elementary,Roanoke County,2022-2023,Accredited,0,False
470,Cave Spring High,Roanoke County,2022-2023,Accredited,0,False
620,Cave Spring Middle,Roanoke County,2022-2023,Accredited,0,False
330,Clearbrook Elementary,Roanoke County,2022-2023,Accredited,0,False
40,Fort Lewis Elementary,Roanoke County,2022-2023,Accredited,0,False
650,Glen Cove Elementary,Roanoke County,2022-2023,Accredited,0,False
490,Glenvar Elementary,Roanoke County,2022-2023,Accredited,0,False
610,Glenvar High,Roanoke County,2022-2023,Accredited,0,False
751,Glenvar Middle,Roanoke County,2022-2023,Accredited,0,False
600,Green Valley Elementary,Roanoke County,2022-2023,Accredited,0,False
540,Herman L. Horn Elementary,Roanoke County,2022-2023,Accredited,0,False
754,Hidden Valley High,Roanoke County,2022-2023,Accredited,0,False
10,Hidden Valley Middle,Roanoke County,2022-2023,Accredited,0,False
530,Mason's Cove Elementary,Roanoke County,2022-2023,Accredited,0,False
290,Mount Pleasant Elementary,Roanoke County,2022-2023,Accredited,0,False
500,Mountain View Elementary,Roanoke County,2022-2023,Accredited,0,False
520,Northside High,Roanoke County,2022-2023,Accredited,0,False
640,Northside Middle,Roanoke County,2022-2023,Accredited,0,False
480,Oak Grove Elementary,Roanoke County,2022-2023,Accredited,0,False
50,Penn Forest Elementary,Roanoke County,2022-2023,Accredited,0,False
60,W.E. Cundiff Elementary,Roanoke County,2022-2023,Accredited,0,False
630,William Byrd High,Roanoke County,2022-2023,Accredited,0,False
232,William Byrd Middle,Roanoke County,2022-2023,Accredited,0,False
650,Central Elementary,Rockbridge County,2022-2023,Accredited,0,False
150,Fairfield Elementary,Rockbridge County,2022-2023,Accredited,0,False
678,Maury River Middle,Rockbridge County,2022-2023,Accredited,0,False
340,Mountain View Elementary,Rockbridge County,2022-2023,Accredited,0,False
641,Natural Bridge Elementary,Rockbridge County,2022-2023,Accredited,0,False
22,Rockbridge County High,Rockbridge County,2022-2023,Accredited,0,False
870,Broadway High,Rockingham County,2022-2023,Accredited,0,False
861,Cub Run Elementary,Rockingham County,2022-2023,Accredited,0,False
391,East Rockingham High,Rockingham County,2022-2023,Accredited,0,False
400,Elkton Elementary,Rockingham County,2022-2023,Accredited,0,False
900,Elkton Middle,Rockingham County,2022-2023,Accredited,0,False
940,Fulks Run Elementary,Rockingham County,2022-2023,Accredited,0,False
960,J. Frank Hillyard Middle,Rockingham County,2022-2023,Accredited,0,False
1071,John C. Myers Elementary,Rockingham County,2022-2023,Accredited,0,False
970,John W. Wayland Elementary,Rockingham County,2022-2023,Accredited,0,False
500,Lacey Spring Elementary,Rockingham County,2022-2023,Accredited,0,False
360,Linville-Edom Elementary,Rockingham County,2022-2023,Accredited,0,False
600,McGaheysville Elementary,Rockingham County,2022-2023,Accredited,0,False
860,Montevideo Middle,Rockingham County,2022-2023,Accredited,0,False
520,Mountain View Elementary,Rockingham County,2022-2023,Accredited,0,False
920,Ottobine Elementary,Rockingham County,2022-2023,Accredited,0,False
1073,Peak View Elementary,Rockingham County,2022-2023,Accredited,0,False
10,Plains Elementary,Rockingham County,2022-2023,Accredited,0,False
950,Pleasant Valley Elementary,Rockingham County,2022-2023,Accredited,0,False
390,River Bend Elementary,Rockingham County,2022-2023,Accredited,0,False
830,South River Elementary,Rockingham County,2022-2023,Accredited,0,False
20,Spotswood High,Rockingham County,2022-2023,Accredited,0,False
850,Turner Ashby High,Rockingham County,2022-2023,Accredited,0,False
890,Wilbur S. Pence Middle,Rockingham County,2022-2023,Accredited,0,False
580,Belfast Elementary,Russell County,2022-2023,Accredited,0,False
792,Castlewood Elementary,Russell County,2022-2023,Accredited,0,False
791,Castlewood High,Russell County,2022-2023,Accredited,0,False
820,Copper Creek Elementary,Russell County,2022-2023,Accredited,0,False
890,Honaker Elementary,Russell County,2022-2023,Accredited,0,False
540,Honaker High,Russell County,2022-2023,Accredited,0,False
410,Lebanon Elementary,Russell County,2022-2023,Accredited,0,False
140,Lebanon High,Russell County,2022-2023,Accredited,0,False
902,Lebanon Middle,Russell County,2022-2023,Accredited,0,False
