#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2023-24","633","Cobb County","4066","Pebblebrook High School","All Students","Math Section Score - New","1973891.","37143","3232","126","505","505.4","526.8","459.6"
"SAT","Highest","2023-24","633","Cobb County","4066","Pebblebrook High School","All Students","Reading Test  Score - New","1973891.","30895","2719","98","N/A","272.2","282.6","253.1"
"SAT","Highest","2023-24","633","Cobb County","4066","Pebblebrook High School","All Students","WritLang Test  Score - New","1973891.","30900","2719","98","N/A","266","280.1","248.7"
"SAT","Highest","2023-24","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Combined Test Score","1973891.","32979","110","TFS","505","1043.6","981.6","TFS"
"SAT","Highest","2023-24","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Math Section Score - New","1973891.","37143","132","TFS","505","505.4","477.6","TFS"
"SAT","Highest","2023-24","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Reading Test  Score - New","1973891.","30895","99","TFS","N/A","272.2","259.7","TFS"
"SAT","Highest","2023-24","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","WritLang Test  Score - New","1973891.","30900","99","TFS","N/A","266","244.3","TFS"
"SAT","Highest","2023-24","634","Coffee County","0195","Coffee County High School","All Students","Combined Test Score","1973891.","32979","110","103.7","505","1043.6","981.6","987"
"SAT","Highest","2023-24","634","Coffee County","0195","Coffee County High School","All Students","Math Section Score - New","1973891.","37143","132","123","505","505.4","477.6","480.1"
"SAT","Highest","2023-24","634","Coffee County","0195","Coffee County High School","All Students","Reading Test  Score - New","1973891.","30895","99","94","N/A","272.2","259.7","260.6"
"SAT","Highest","2023-24","634","Coffee County","0195","Coffee County High School","All Students","WritLang Test  Score - New","1973891.","30900","99","94","N/A","266","244.3","246.3"
"SAT","Highest","2023-24","635","Colquitt County","1554","Colquitt County High School","All Students","Combined Test Score","1973891.","32979","87","87","505","1043.6","993.3","993.3"
"SAT","Highest","2023-24","635","Colquitt County","1554","Colquitt County High School","All Students","Math Section Score - New","1973891.","37143","101","101","505","505.4","480","480"
"SAT","Highest","2023-24","635","Colquitt County","1554","Colquitt County High School","All Students","Reading Test  Score - New","1973891.","30895","80","80","N/A","272.2","266.6","266.6"
"SAT","Highest","2023-24","635","Colquitt County","1554","Colquitt County High School","All Students","WritLang Test  Score - New","1973891.","30900","80","80","N/A","266","246.6","246.6"
"SAT","Highest","2023-24","636","Columbia County","0112","Grovetown High School","All Students","Combined Test Score","1973891.","32979","728","150.7","505","1043.6","1079.4","1047.4"
"SAT","Highest","2023-24","636","Columbia County","0112","Grovetown High School","All Students","Math Section Score - New","1973891.","37143","826","182","505","505.4","523.7","510.4"
"SAT","Highest","2023-24","636","Columbia County","0112","Grovetown High School","All Students","Reading Test  Score - New","1973891.","30895","679","135","N/A","272.2","281.6","275.5"
"SAT","Highest","2023-24","636","Columbia County","0112","Grovetown High School","All Students","WritLang Test  Score - New","1973891.","30900","679","135","N/A","266","274","261.6"
"SAT","Highest","2023-24","636","Columbia County","0183","Harlem High School","All Students","Combined Test Score","1973891.","32979","728","59","505","1043.6","1079.4","1036.8"
"SAT","Highest","2023-24","636","Columbia County","0183","Harlem High School","All Students","Math Section Score - New","1973891.","37143","826","69","505","505.4","523.7","497.5"
"SAT","Highest","2023-24","636","Columbia County","0183","Harlem High School","All Students","Reading Test  Score - New","1973891.","30895","679","54","N/A","272.2","281.6","273.3"
"SAT","Highest","2023-24","636","Columbia County","0183","Harlem High School","All Students","WritLang Test  Score - New","1973891.","30900","679","54","N/A","266","274","265.9"
"SAT","Highest","2023-24","636","Columbia County","0189","Lakeside High School","All Students","Combined Test Score","1973891.","32979","728","213.3","505","1043.6","1079.4","1114.9"
"SAT","Highest","2023-24","636","Columbia County","0189","Lakeside High School","All Students","Math Section Score - New","1973891.","37143","826","234","505","505.4","523.7","539.5"
"SAT","Highest","2023-24","636","Columbia County","0189","Lakeside High School","All Students","Reading Test  Score - New","1973891.","30895","679","203","N/A","272.2","281.6","289.9"
"SAT","Highest","2023-24","636","Columbia County","0189","Lakeside High School","All Students","WritLang Test  Score - New","1973891.","30900","679","203","N/A","266","274","285.5"
"SAT","Highest","2023-24","636","Columbia County","0197","Greenbrier High School","All Students","Combined Test Score","1973891.","32979","728","188.7","505","1043.6","1079.4","1112.4"
"SAT","Highest","2023-24","636","Columbia County","0197","Greenbrier High School","All Students","Math Section Score - New","1973891.","37143","826","208","505","505.4","523.7","544.8"
"SAT","Highest","2023-24","636","Columbia County","0197","Greenbrier High School","All Students","Reading Test  Score - New","1973891.","30895","679","179","N/A","272.2","281.6","287"
"SAT","Highest","2023-24","636","Columbia County","0197","Greenbrier High School","All Students","WritLang Test  Score - New","1973891.","30900","679","179","N/A","266","274","280.6"
"SAT","Highest","2023-24","636","Columbia County","4050","Evans High School","All Students","Combined Test Score","1973891.","32979","728","116.3","505","1043.6","1079.4","1025"
"SAT","Highest","2023-24","636","Columbia County","4050","Evans High School","All Students","Math Section Score - New","1973891.","37143","826","133","505","505.4","523.7","494.9"
"SAT","Highest","2023-24","636","Columbia County","4050","Evans High School","All Students","Reading Test  Score - New","1973891.","30895","679","108","N/A","272.2","281.6","269.1"
"SAT","Highest","2023-24","636","Columbia County","4050","Evans High School","All Students","WritLang Test  Score - New","1973891.","30900","679","108","N/A","266","274","261"
"SAT","Highest","2023-24","637","Cook County","0111","Cook High School","All Students","Combined Test Score","1973891.","32979","68.7","68.7","505","1043.6","957","957"
"SAT","Highest","2023-24","637","Cook County","0111","Cook High School","All Students","Math Section Score - New","1973891.","37143","86","86","505","505.4","465.7","465.7"
"SAT","Highest","2023-24","637","Cook County","0111","Cook High School","All Students","Reading Test  Score - New","1973891.","30895","60","60","N/A","272.2","250.2","250.2"
"SAT","Highest","2023-24","637","Cook County","0111","Cook High School","All Students","WritLang Test  Score - New","1973891.","30900","60","60","N/A","266","241.2","241.2"
"SAT","Highest","2023-24","638","Coweta County","0196","Northgate High School","All Students","Combined Test Score","1973891.","32979","425","118.7","505","1043.6","1061.3","1085.4"
"SAT","Highest","2023-24","638","Coweta County","0196","Northgate High School","All Students","Math Section Score - New","1973891.","37143","491","134","505","505.4","508","519.5"
"SAT","Highest","2023-24","638","Coweta County","0196","Northgate High School","All Students","Reading Test  Score - New","1973891.","30895","392","111","N/A","272.2","278.5","284.7"
"SAT","Highest","2023-24","638","Coweta County","0196","Northgate High School","All Students","WritLang Test  Score - New","1973891.","30900","392","111","N/A","266","274.7","281.3"
"SAT","Highest","2023-24","638","Coweta County","0389","East Coweta High School","All Students","Combined Test Score","1973891.","32979","425","180.3","505","1043.6","1061.3","1062.4"
"SAT","Highest","2023-24","638","Coweta County","0389","East Coweta High School","All Students","Math Section Score - New","1973891.","37143","491","203","505","505.4","508","512.4"
"SAT","Highest","2023-24","638","Coweta County","0389","East Coweta High School","All Students","Reading Test  Score - New","1973891.","30895","392","169","N/A","272.2","278.5","277.5"
"SAT","Highest","2023-24","638","Coweta County","0389","East Coweta High School","All Students","WritLang Test  Score - New","1973891.","30900","392","169","N/A","266","274.7","272.5"
"SAT","Highest","2023-24","638","Coweta County","5054","Newnan High School","All Students","Combined Test Score","1973891.","32979","425","126","505","1043.6","1061.3","1038"
"SAT","Highest","2023-24","638","Coweta County","5054","Newnan High School","All Students","Math Section Score - New","1973891.","37143","491","154","505","505.4","508","492.3"
"SAT","Highest","2023-24","638","Coweta County","5054","Newnan High School","All Students","Reading Test  Score - New","1973891.","30895","392","112","N/A","272.2","278.5","274"
"SAT","Highest","2023-24","638","Coweta County","5054","Newnan High School","All Students","WritLang Test  Score - New","1973891.","30900","392","112","N/A","266","274.7","271.7"
"SAT","Highest","2023-24","639","Crawford County","0193","Crawford County High School","All Students","Combined Test Score","1973891.","32979","12.3","12.3","505","1043.6","1040.9","1040.9"
"SAT","Highest","2023-24","639","Crawford County","0193","Crawford County High School","All Students","Math Section Score - New","1973891.","37143","15","15","505","505.4","490","490"
"SAT","Highest","2023-24","639","Crawford County","0193","Crawford County High School","All Students","Reading Test  Score - New","1973891.","30895","11","11","N/A","272.2","280.9","280.9"
"SAT","Highest","2023-24","639","Crawford County","0193","Crawford County High School","All Students","WritLang Test  Score - New","1973891.","30900","11","11","N/A","266","270","270"
"SAT","Highest","2023-24","640","Crisp County","0196","Crisp County High School","All Students","Combined Test Score","1973891.","32979","41.7","41.7","505","1043.6","997.9","997.9"
"SAT","Highest","2023-24","640","Crisp County","0196","Crisp County High School","All Students","Math Section Score - New","1973891.","37143","49","49","505","505.4","469","469"
"SAT","Highest","2023-24","640","Crisp County","0196","Crisp County High School","All Students","Reading Test  Score - New","1973891.","30895","38","38","N/A","272.2","273.7","273.7"
"SAT","Highest","2023-24","640","Crisp County","0196","Crisp County High School","All Students","WritLang Test  Score - New","1973891.","30900","38","38","N/A","266","255.3","255.3"
"SAT","Highest","2023-24","641","Dade County","0195","Dade County High School","All Students","Combined Test Score","1973891.","32979","17.3","17.3","505","1043.6","1038","1038"
"SAT","Highest","2023-24","641","Dade County","0195","Dade County High School","All Students","Math Section Score - New","1973891.","37143","18","18","505","505.4","503.3","503.3"
"SAT","Highest","2023-24","641","Dade County","0195","Dade County High School","All Students","Reading Test  Score - New","1973891.","30895","17","17","N/A","272.2","275.3","275.3"
"SAT","Highest","2023-24","641","Dade County","0195","Dade County High School","All Students","WritLang Test  Score - New","1973891.","30900","17","17","N/A","266","259.4","259.4"
"SAT","Highest","2023-24","642","Dawson County","0198","Dawson County High School","All Students","Combined Test Score","1973891.","32979","57.7","57.7","505","1043.6","1032.4","1032.4"
"SAT","Highest","2023-24","642","Dawson County","0198","Dawson County High School","All Students","Math Section Score - New","1973891.","37143","63","63","505","505.4","496.2","496.2"
"SAT","Highest","2023-24","642","Dawson County","0198","Dawson County High School","All Students","Reading Test  Score - New","1973891.","30895","55","55","N/A","272.2","273.3","273.3"
"SAT","Highest","2023-24","642","Dawson County","0198","Dawson County High School","All Students","WritLang Test  Score - New","1973891.","30900","55","55","N/A","266","262.9","262.9"
"SAT","Highest","2023-24","643","Decatur County","3050","Bainbridge High School","All Students","Combined Test Score","1973891.","32979","41.7","41.7","505","1043.6","1006.8","1006.8"
"SAT","Highest","2023-24","643","Decatur County","3050","Bainbridge High School","All Students","Math Section Score - New","1973891.","37143","55","55","505","505.4","475.6","475.6"
"SAT","Highest","2023-24","643","Decatur County","3050","Bainbridge High School","All Students","Reading Test  Score - New","1973891.","30895","35","35","N/A","272.2","272","272"
"SAT","Highest","2023-24","643","Decatur County","3050","Bainbridge High School","All Students","WritLang Test  Score - New","1973891.","30900","35","35","N/A","266","259.1","259.1"
"SAT","Highest","2023-24","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Combined Test Score","1973891.","32979","1791","60.7","505","1043.6","974.7","898.3"
"SAT","Highest","2023-24","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Math Section Score - New","1973891.","37143","2006","72","505","505.4","468.5","427.2"
"SAT","Highest","2023-24","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Reading Test  Score - New","1973891.","30895","1683","55","N/A","272.2","256.5","242"
"SAT","Highest","2023-24","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","55","N/A","266","249.7","229.1"
"SAT","Highest","2023-24","644","DeKalb County","0105","Miller Grove High School","All Students","Combined Test Score","1973891.","32979","1791","57.7","505","1043.6","974.7","910.7"
"SAT","Highest","2023-24","644","DeKalb County","0105","Miller Grove High School","All Students","Math Section Score - New","1973891.","37143","2006","71","505","505.4","468.5","433.2"
"SAT","Highest","2023-24","644","DeKalb County","0105","Miller Grove High School","All Students","Reading Test  Score - New","1973891.","30895","1683","51","N/A","272.2","256.5","241.6"
"SAT","Highest","2023-24","644","DeKalb County","0105","Miller Grove High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","51","N/A","266","249.7","235.9"
"SAT","Highest","2023-24","644","DeKalb County","0172","Cedar Grove High School","All Students","Combined Test Score","1973891.","32979","1791","60","505","1043.6","974.7","904.1"
"SAT","Highest","2023-24","644","DeKalb County","0172","Cedar Grove High School","All Students","Math Section Score - New","1973891.","37143","2006","68","505","505.4","468.5","443.4"
"SAT","Highest","2023-24","644","DeKalb County","0172","Cedar Grove High School","All Students","Reading Test  Score - New","1973891.","30895","1683","56","N/A","272.2","256.5","232"
"SAT","Highest","2023-24","644","DeKalb County","0172","Cedar Grove High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","56","N/A","266","249.7","228.8"
"SAT","Highest","2023-24","644","DeKalb County","0176","Redan High School","All Students","Combined Test Score","1973891.","32979","1791","70","505","1043.6","974.7","855.6"
"SAT","Highest","2023-24","644","DeKalb County","0176","Redan High School","All Students","Math Section Score - New","1973891.","37143","2006","83","505","505.4","468.5","409.5"
"SAT","Highest","2023-24","644","DeKalb County","0176","Redan High School","All Students","Reading Test  Score - New","1973891.","30895","1683","63","N/A","272.2","256.5","229.7"
"SAT","Highest","2023-24","644","DeKalb County","0176","Redan High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","64","N/A","266","249.7","216.4"
"SAT","Highest","2023-24","644","DeKalb County","0202","Lithonia High School","All Students","Combined Test Score","1973891.","32979","1791","47.3","505","1043.6","974.7","889.6"
"SAT","Highest","2023-24","644","DeKalb County","0202","Lithonia High School","All Students","Math Section Score - New","1973891.","37143","2006","60","505","505.4","468.5","415.2"
"SAT","Highest","2023-24","644","DeKalb County","0202","Lithonia High School","All Students","Reading Test  Score - New","1973891.","30895","1683","41","N/A","272.2","256.5","238.8"
"SAT","Highest","2023-24","644","DeKalb County","0202","Lithonia High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","41","N/A","266","249.7","235.6"
"SAT","Highest","2023-24","644","DeKalb County","0276","Stone Mountain High School","All Students","Combined Test Score","1973891.","32979","1791","32.7","505","1043.6","974.7","872.5"
"SAT","Highest","2023-24","644","DeKalb County","0276","Stone Mountain High School","All Students","Math Section Score - New","1973891.","37143","2006","40","505","505.4","468.5","410.8"
"SAT","Highest","2023-24","644","DeKalb County","0276","Stone Mountain High School","All Students","Reading Test  Score - New","1973891.","30895","1683","29","N/A","272.2","256.5","243.4"
"SAT","Highest","2023-24","644","DeKalb County","0276","Stone Mountain High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","29","N/A","266","249.7","218.3"
"SAT","Highest","2023-24","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Combined Test Score","1973891.","32979","1791","44.3","505","1043.6","974.7","1112.9"
"SAT","Highest","2023-24","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Math Section Score - New","1973891.","37143","2006","47","505","505.4","468.5","550.9"
"SAT","Highest","2023-24","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Reading Test  Score - New","1973891.","30895","1683","43","N/A","272.2","256.5","286.5"
"SAT","Highest","2023-24","644","DeKalb County","0407","Dekalb Early College Academy","All Students","WritLang Test  Score - New","1973891.","30900","1684","43","N/A","266","249.7","275.6"
"SAT","Highest","2023-24","644","DeKalb County","0410","DeKalb School of the Arts","All Students","Combined Test Score","1973891.","32979","1791","47","505","1043.6","974.7","1139.1"
"SAT","Highest","2023-24","644","DeKalb County","0410","DeKalb School of the Arts","All Students","Math Section Score - New","1973891.","37143","2006","47","505","505.4","468.5","529.8"
"SAT","Highest","2023-24","644","DeKalb County","0410","DeKalb School of the Arts","All Students","Reading Test  Score - New","1973891.","30895","1683","47","N/A","272.2","256.5","301.5"
"SAT","Highest","2023-24","644","DeKalb County","0410","DeKalb School of the Arts","All Students","WritLang Test  Score - New","1973891.","30900","1684","47","N/A","266","249.7","307.9"
"SAT","Highest","2023-24","644","DeKalb County","0497","Stephenson High School","All Students","Combined Test Score","1973891.","32979","1791","78.7","505","1043.6","974.7","930.4"
"SAT","Highest","2023-24","644","DeKalb County","0497","Stephenson High School","All Students","Math Section Score - New","1973891.","37143","2006","98","505","505.4","468.5","450.5"
"SAT","Highest","2023-24","644","DeKalb County","0497","Stephenson High School","All Students","Reading Test  Score - New","1973891.","30895","1683","69","N/A","272.2","256.5","239.9"
"SAT","Highest","2023-24","644","DeKalb County","0497","Stephenson High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","69","N/A","266","249.7","240"
"SAT","Highest","2023-24","644","DeKalb County","0597","Miller Grove Middle School","All Students","Combined Test Score","1973891.","32979","1791","TFS","505","1043.6","974.7","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0597","Miller Grove Middle School","All Students","Math Section Score - New","1973891.","37143","2006","TFS","505","505.4","468.5","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0597","Miller Grove Middle School","All Students","Reading Test  Score - New","1973891.","30895","1683","TFS","N/A","272.2","256.5","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0597","Miller Grove Middle School","All Students","WritLang Test  Score - New","1973891.","30900","1684","TFS","N/A","266","249.7","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Combined Test Score","1973891.","32979","1791","135.3","505","1043.6","974.7","982.8"
"SAT","Highest","2023-24","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Math Section Score - New","1973891.","37143","2006","152","505","505.4","468.5","470.6"
"SAT","Highest","2023-24","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Reading Test  Score - New","1973891.","30895","1683","127","N/A","272.2","256.5","258.3"
"SAT","Highest","2023-24","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","WritLang Test  Score - New","1973891.","30900","1684","127","N/A","266","249.7","253.9"
"SAT","Highest","2023-24","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Combined Test Score","1973891.","32979","1791","TFS","505","1043.6","974.7","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Math Section Score - New","1973891.","37143","2006","TFS","505","505.4","468.5","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Reading Test  Score - New","1973891.","30895","1683","TFS","N/A","272.2","256.5","TFS"
"SAT","Highest","2023-24","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","TFS","N/A","266","249.7","TFS"
"SAT","Highest","2023-24","644","DeKalb County","1057","McNair Middle School","All Students","Combined Test Score","1973891.","32979","1791","TFS","505","1043.6","974.7","TFS"
"SAT","Highest","2023-24","644","DeKalb County","1057","McNair Middle School","All Students","Math Section Score - New","1973891.","37143","2006","TFS","505","505.4","468.5","TFS"
"SAT","Highest","2023-24","644","DeKalb County","1057","McNair Middle School","All Students","Reading Test  Score - New","1973891.","30895","1683","TFS","N/A","272.2","256.5","TFS"
"SAT","Highest","2023-24","644","DeKalb County","1057","McNair Middle School","All Students","WritLang Test  Score - New","1973891.","30900","1684","TFS","N/A","266","249.7","TFS"
"SAT","Highest","2023-24","644","DeKalb County","1070","Tucker High School","All Students","Combined Test Score","1973891.","32979","1791","115.3","505","1043.6","974.7","1029.8"
"SAT","Highest","2023-24","644","DeKalb County","1070","Tucker High School","All Students","Math Section Score - New","1973891.","37143","2006","140","505","505.4","468.5","495.9"
"SAT","Highest","2023-24","644","DeKalb County","1070","Tucker High School","All Students","Reading Test  Score - New","1973891.","30895","1683","103","N/A","272.2","256.5","271.7"
"SAT","Highest","2023-24","644","DeKalb County","1070","Tucker High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","103","N/A","266","249.7","262.3"
"SAT","Highest","2023-24","644","DeKalb County","2054","Columbia High School","All Students","Combined Test Score","1973891.","32979","1791","49.3","505","1043.6","974.7","835.3"
"SAT","Highest","2023-24","644","DeKalb County","2054","Columbia High School","All Students","Math Section Score - New","1973891.","37143","2006","52","505","505.4","468.5","396.2"
"SAT","Highest","2023-24","644","DeKalb County","2054","Columbia High School","All Students","Reading Test  Score - New","1973891.","30895","1683","48","N/A","272.2","256.5","222.3"
"SAT","Highest","2023-24","644","DeKalb County","2054","Columbia High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","48","N/A","266","249.7","216.9"
"SAT","Highest","2023-24","644","DeKalb County","2055","Druid Hills High School","All Students","Combined Test Score","1973891.","32979","1791","118.7","505","1043.6","974.7","1067.6"
"SAT","Highest","2023-24","644","DeKalb County","2055","Druid Hills High School","All Students","Math Section Score - New","1973891.","37143","2006","134","505","505.4","468.5","507.3"
"SAT","Highest","2023-24","644","DeKalb County","2055","Druid Hills High School","All Students","Reading Test  Score - New","1973891.","30895","1683","111","N/A","272.2","256.5","283.8"
"SAT","Highest","2023-24","644","DeKalb County","2055","Druid Hills High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","111","N/A","266","249.7","276.5"
"SAT","Highest","2023-24","644","DeKalb County","3060","Lakeside High School","All Students","Combined Test Score","1973891.","32979","1791","143.3","505","1043.6","974.7","1107.4"
"SAT","Highest","2023-24","644","DeKalb County","3060","Lakeside High School","All Students","Math Section Score - New","1973891.","37143","2006","160","505","505.4","468.5","537.3"
"SAT","Highest","2023-24","644","DeKalb County","3060","Lakeside High School","All Students","Reading Test  Score - New","1973891.","30895","1683","135","N/A","272.2","256.5","287.6"
"SAT","Highest","2023-24","644","DeKalb County","3060","Lakeside High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","135","N/A","266","249.7","282.4"
"SAT","Highest","2023-24","644","DeKalb County","3070","McNair High School","All Students","Combined Test Score","1973891.","32979","1791","97","505","1043.6","974.7","804.8"
"SAT","Highest","2023-24","644","DeKalb County","3070","McNair High School","All Students","Math Section Score - New","1973891.","37143","2006","97","505","505.4","468.5","383.9"
"SAT","Highest","2023-24","644","DeKalb County","3070","McNair High School","All Students","Reading Test  Score - New","1973891.","30895","1683","97","N/A","272.2","256.5","217.5"
"SAT","Highest","2023-24","644","DeKalb County","3070","McNair High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","97","N/A","266","249.7","203.4"
"SAT","Highest","2023-24","644","DeKalb County","4053","Clarkston High School","All Students","Combined Test Score","1973891.","32979","1791","98.7","505","1043.6","974.7","904.9"
"SAT","Highest","2023-24","644","DeKalb County","4053","Clarkston High School","All Students","Math Section Score - New","1973891.","37143","2006","106","505","505.4","468.5","452.4"
"SAT","Highest","2023-24","644","DeKalb County","4053","Clarkston High School","All Students","Reading Test  Score - New","1973891.","30895","1683","95","N/A","272.2","256.5","234.9"
"SAT","Highest","2023-24","644","DeKalb County","4053","Clarkston High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","95","N/A","266","249.7","217.6"
"SAT","Highest","2023-24","644","DeKalb County","4054","Cross Keys High School","All Students","Combined Test Score","1973891.","32979","1791","85.3","505","1043.6","974.7","925"
"SAT","Highest","2023-24","644","DeKalb County","4054","Cross Keys High School","All Students","Math Section Score - New","1973891.","37143","2006","92","505","505.4","468.5","455.7"
"SAT","Highest","2023-24","644","DeKalb County","4054","Cross Keys High School","All Students","Reading Test  Score - New","1973891.","30895","1683","82","N/A","272.2","256.5","237.3"
"SAT","Highest","2023-24","644","DeKalb County","4054","Cross Keys High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","82","N/A","266","249.7","232.1"
"SAT","Highest","2023-24","644","DeKalb County","4069","Towers High School","All Students","Combined Test Score","1973891.","32979","1791","93.7","505","1043.6","974.7","808.9"
"SAT","Highest","2023-24","644","DeKalb County","4069","Towers High School","All Students","Math Section Score - New","1973891.","37143","2006","95","505","505.4","468.5","388.4"
"SAT","Highest","2023-24","644","DeKalb County","4069","Towers High School","All Students","Reading Test  Score - New","1973891.","30895","1683","93","N/A","272.2","256.5","215.5"
"SAT","Highest","2023-24","644","DeKalb County","4069","Towers High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","93","N/A","266","249.7","204.9"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Combined Test Score","1973891.","32979","1791","137.7","505","1043.6","974.7","1154.4"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Math Section Score - New","1973891.","37143","2006","145","505","505.4","468.5","558.8"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","Reading Test  Score - New","1973891.","30895","1683","134","N/A","272.2","256.5","298.4"
"SAT","Highest","2023-24","644","DeKalb County","5052","Chamblee High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","134","N/A","266","249.7","297.2"
"SAT","Highest","2023-24","644","DeKalb County","5055","Dunwoody High School","All Students","Combined Test Score","1973891.","32979","1791","120","505","1043.6","974.7","1064.5"
"SAT","Highest","2023-24","644","DeKalb County","5055","Dunwoody High School","All Students","Math Section Score - New","1973891.","37143","2006","132","505","505.4","468.5","509"
"SAT","Highest","2023-24","644","DeKalb County","5055","Dunwoody High School","All Students","Reading Test  Score - New","1973891.","30895","1683","114","N/A","272.2","256.5","277.5"
"SAT","Highest","2023-24","644","DeKalb County","5055","Dunwoody High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","114","N/A","266","249.7","278"
"SAT","Highest","2023-24","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Combined Test Score","1973891.","32979","1791","91.7","505","1043.6","974.7","930.4"
"SAT","Highest","2023-24","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Math Section Score - New","1973891.","37143","2006","107","505","505.4","468.5","436.4"
"SAT","Highest","2023-24","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Reading Test  Score - New","1973891.","30895","1683","84","N/A","272.2","256.5","250.6"
"SAT","Highest","2023-24","644","DeKalb County","5067","Southwest DeKalb High School","All Students","WritLang Test  Score - New","1973891.","30900","1684","84","N/A","266","249.7","243.3"
"SAT","Highest","2023-24","645","Dodge County","0103","Dodge County High School","All Students","Combined Test Score","1973891.","32979","24.7","24.7","505","1043.6","963.4","963.4"
"SAT","Highest","2023-24","645","Dodge County","0103","Dodge County High School","All Students","Math Section Score - New","1973891.","37143","32","32","505","505.4","466.3","466.3"
"SAT","Highest","2023-24","645","Dodge County","0103","Dodge County High School","All Students","Reading Test  Score - New","1973891.","30895","21","21","N/A","272.2","257.6","257.6"
"SAT","Highest","2023-24","645","Dodge County","0103","Dodge County High School","All Students","WritLang Test  Score - New","1973891.","30900","21","21","N/A","266","239.5","239.5"
"SAT","Highest","2023-24","646","Dooly County","0182","Dooly County High School","All Students","Combined Test Score","1973891.","32979","TFS","TFS","505","1043.6","TFS","TFS"
"SAT","Highest","2023-24","646","Dooly County","0182","Dooly County High School","All Students","Math Section Score - New","1973891.","37143","TFS","TFS","505","505.4","TFS","TFS"
