LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLLMENT_PERIOD,GRADE_LEVEL,ENROLLMENT_COUNT,source_file,#RPT_NAME
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,46,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,43,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,49,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Fall,K,48,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,47,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,43,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,49,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,43,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,51,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0105,Bettye Henderson Holston Elementary School,"PK,KK,01,02,03,04,05",Spring,K,48,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Fall,1st,58,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Fall,2nd,59,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Fall,3rd,67,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Fall,4th,54,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Fall,5th,60,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Fall,K,51,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,1st,57,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,2nd,60,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,3rd,69,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,4th,53,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,5th,56,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,K,49,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,95,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,110,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,76,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,65,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,87,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Fall,K,102,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,92,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,109,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,75,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,66,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,84,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,K,97,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,38,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,35,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,40,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,42,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,41,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Fall,K,38,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,37,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,34,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,39,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,45,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,39,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,K,40,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Fall,6th,206,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Fall,7th,199,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Fall,8th,191,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,6th,208,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,7th,195,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,8th,194,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,78,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,86,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,72,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,80,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,63,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Fall,K,84,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,78,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,85,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,69,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,85,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,65,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,K,83,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,42,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,50,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,63,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,51,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,61,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Fall,K,54,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,40,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,50,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,59,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,52,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,58,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,K,49,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Fall,6th,229,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Fall,7th,261,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Fall,8th,228,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,6th,236,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,7th,271,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,8th,225,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,66,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,51,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,62,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,61,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,54,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Fall,K,50,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,70,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,51,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,64,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,66,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,53,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,K,46,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Fall,6th,199,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Fall,7th,224,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Fall,8th,229,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,6th,205,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,7th,227,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,8th,236,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,90,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,111,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,83,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,113,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,99,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Fall,K,94,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,1st,89,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,2nd,108,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,3rd,88,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,4th,113,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,99,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,K,97,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Fall,1st,80,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Fall,2nd,74,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Fall,3rd,75,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Fall,4th,62,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Fall,5th,71,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
2023-24,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Fall,K,79,Enrollment_by_Grade_2023-24_2025-01-14_16_45_56.csv,Enrollment_by_Grade
